Tue Oct 18 2022,7:30p,Philadelphia 76ers,117,Boston Celtics,126
Fri Dec 2 2022,7:30p,Orlando Magic,96,Cleveland Cavaliers,107
Fri Dec 2 2022,7:30p,Los Angeles Lakers,133,Milwaukee Bucks,129
Fri Dec 2 2022,8:00p,Philadelphia 76ers,109,Memphis Grizzlies,117
Fri Dec 2 2022,8:00p,New Orleans Pelicans,117,San Antonio Spurs,99
Fri Dec 2 2022,9:00p,Houston Rockets,122,Phoenix Suns,121
Fri Dec 2 2022,9:00p,Indiana Pacers,119,Utah Jazz,139
Fri Dec 2 2022,10:00p,Chicago Bulls,111,Golden State Warriors,119
Sat Dec 3 2022,12:30p,Dallas Mavericks,121,New York Knicks,100
Sat Dec 3 2022,4:00p,Sacramento Kings,123,Los Angeles Clippers,96
Sat Dec 3 2022,6:00p,Milwaukee Bucks,105,Charlotte Hornets,96
Sat Dec 3 2022,8:00p,Oklahoma City Thunder,135,Minnesota Timberwolves,128
Sat Dec 3 2022,8:00p,Orlando Magic,108,Toronto Raptors,121
Sat Dec 3 2022,8:30p,Houston Rockets,101,Golden State Warriors,120
Sat Dec 3 2022,9:00p,Portland Trail Blazers,116,Utah Jazz,111
Sun Dec 4 2022,3:30p,Denver Nuggets,106,New Orleans Pelicans,121
Sun Dec 4 2022,4:00p,Phoenix Suns,133,San Antonio Spurs,95
Sun Dec 4 2022,6:00p,Boston Celtics,103,Brooklyn Nets,92
Sun Dec 4 2022,6:00p,Memphis Grizzlies,122,Detroit Pistons,112
Sun Dec 4 2022,6:00p,Cleveland Cavaliers,81,New York Knicks,92
Sun Dec 4 2022,6:00p,Chicago Bulls,101,Sacramento Kings,110
Sun Dec 4 2022,6:00p,Los Angeles Lakers,130,Washington Wizards,119
Sun Dec 4 2022,9:00p,Indiana Pacers,100,Portland Trail Blazers,116
Mon Dec 5 2022,7:00p,Los Angeles Clippers,119,Charlotte Hornets,117
Mon Dec 5 2022,7:00p,Milwaukee Bucks,109,Orlando Magic,102
Mon Dec 5 2022,7:30p,Oklahoma City Thunder,121,Atlanta Hawks,114
Mon Dec 5 2022,7:30p,Boston Celtics,116,Toronto Raptors,110
Mon Dec 5 2022,8:00p,Philadelphia 76ers,123,Houston Rockets,132
Mon Dec 5 2022,8:00p,Miami Heat,93,Memphis Grizzlies,101
Mon Dec 5 2022,8:30p,Phoenix Suns,111,Dallas Mavericks,130
Mon Dec 5 2022,10:00p,Indiana Pacers,112,Golden State Warriors,104
Tue Dec 6 2022,7:30p,Los Angeles Lakers,102,Cleveland Cavaliers,116
Tue Dec 6 2022,7:30p,Detroit Pistons,116,Miami Heat,96
Tue Dec 6 2022,10:00p,Dallas Mavericks,116,Denver Nuggets,115
Wed Dec 7 2022,7:00p,Los Angeles Clippers,111,Orlando Magic,116
Wed Dec 7 2022,7:30p,Charlotte Hornets,116,Brooklyn Nets,122
Wed Dec 7 2022,7:30p,Atlanta Hawks,89,New York Knicks,113
Wed Dec 7 2022,7:30p,Los Angeles Lakers,113,Toronto Raptors,126
Wed Dec 7 2022,8:00p,Washington Wizards,111,Chicago Bulls,115
Wed Dec 7 2022,8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,123
Wed Dec 7 2022,8:00p,Sacramento Kings,113,Milwaukee Bucks,126
Wed Dec 7 2022,8:00p,Indiana Pacers,115,Minnesota Timberwolves,121
Wed Dec 7 2022,8:00p,Detroit Pistons,98,New Orleans Pelicans,104
Wed Dec 7 2022,9:00p,Golden State Warriors,123,Utah Jazz,124
Wed Dec 7 2022,10:00p,Boston Celtics,125,Phoenix Suns,98
Thu Dec 8 2022,7:30p,Los Angeles Clippers,110,Miami Heat,115
Thu Dec 8 2022,8:30p,Houston Rockets,109,San Antonio Spurs,118
Thu Dec 8 2022,10:00p,Denver Nuggets,121,Portland Trail Blazers,120
Fri Dec 9 2022,7:00p,New York Knicks,121,Charlotte Hornets,102
Fri Dec 9 2022,7:00p,Washington Wizards,111,Indiana Pacers,121
Fri Dec 9 2022,7:00p,Toronto Raptors,109,Orlando Magic,113
Fri Dec 9 2022,7:30p,Atlanta Hawks,116,Brooklyn Nets,120
Fri Dec 9 2022,7:30p,Sacramento Kings,106,Cleveland Cavaliers,95
Fri Dec 9 2022,7:30p,Los Angeles Lakers,122,Philadelphia 76ers,133
Fri Dec 9 2022,8:00p,Detroit Pistons,103,Memphis Grizzlies,114
Fri Dec 9 2022,8:30p,Phoenix Suns,117,New Orleans Pelicans,128
Fri Dec 9 2022,9:00p,Minnesota Timberwolves,118,Utah Jazz,108
Fri Dec 9 2022,10:00p,Milwaukee Bucks,106,Dallas Mavericks,105
Sat Dec 10 2022,5:00p,San Antonio Spurs,115,Miami Heat,111
Sat Dec 10 2022,7:00p,Brooklyn Nets,136,Indiana Pacers,133
Sat Dec 10 2022,7:00p,Los Angeles Clippers,114,Washington Wizards,107
Sat Dec 10 2022,7:30p,Oklahoma City Thunder,102,Cleveland Cavaliers,110
Sat Dec 10 2022,8:00p,Dallas Mavericks,115,Chicago Bulls,144
Sat Dec 10 2022,8:30p,Boston Celtics,107,Golden State Warriors,123
Sat Dec 10 2022,9:00p,Utah Jazz,110,Denver Nuggets,115
Sat Dec 10 2022,10:00p,Minnesota Timberwolves,118,Portland Trail Blazers,124
Sun Dec 11 2022,3:30p,Phoenix Suns,124,New Orleans Pelicans,129
Sun Dec 11 2022,6:00p,Los Angeles Lakers,124,Detroit Pistons,117
Sun Dec 11 2022,6:00p,Sacramento Kings,99,New York Knicks,112
Sun Dec 11 2022,6:00p,Toronto Raptors,99,Orlando Magic,111
Sun Dec 11 2022,6:00p,Charlotte Hornets,113,Philadelphia 76ers,131
Sun Dec 11 2022,6:30p,Chicago Bulls,122,Atlanta Hawks,123
Sun Dec 11 2022,7:00p,Milwaukee Bucks,92,Houston Rockets,97
Mon Dec 12 2022,7:00p,Miami Heat,87,Indiana Pacers,82
Mon Dec 12 2022,7:00p,Brooklyn Nets,112,Washington Wizards,100
Mon Dec 12 2022,8:00p,Atlanta Hawks,103,Memphis Grizzlies,128
Mon Dec 12 2022,8:30p,Oklahoma City Thunder,114,Dallas Mavericks,121
Mon Dec 12 2022,8:30p,Cleveland Cavaliers,111,San Antonio Spurs,112
Mon Dec 12 2022,10:00p,Minnesota Timberwolves,112,Portland Trail Blazers,133
Mon Dec 12 2022,10:30p,Boston Celtics,93,Los Angeles Clippers,113
Tue Dec 13 2022,7:00p,Sacramento Kings,103,Philadelphia 76ers,123
Tue Dec 13 2022,7:30p,Golden State Warriors,111,Milwaukee Bucks,128
Tue Dec 13 2022,8:00p,Phoenix Suns,97,Houston Rockets,111
Tue Dec 13 2022,9:00p,New Orleans Pelicans,100,Utah Jazz,121
Tue Dec 13 2022,10:00p,Boston Celtics,122,Los Angeles Lakers,118
Wed Dec 14 2022,7:00p,Detroit Pistons,141,Charlotte Hornets,134
Wed Dec 14 2022,7:00p,Golden State Warriors,119,Indiana Pacers,125
Wed Dec 14 2022,7:00p,Atlanta Hawks,124,Orlando Magic,135
Wed Dec 14 2022,7:30p,New York Knicks,128,Chicago Bulls,120
Wed Dec 14 2022,7:30p,Sacramento Kings,124,Toronto Raptors,123
Wed Dec 14 2022,8:00p,Miami Heat,110,Oklahoma City Thunder,108
Wed Dec 14 2022,8:00p,Portland Trail Blazers,128,San Antonio Spurs,112
Wed Dec 14 2022,9:00p,Cleveland Cavaliers,105,Dallas Mavericks,90
Wed Dec 14 2022,9:00p,Washington Wizards,128,Denver Nuggets,141
Wed Dec 14 2022,10:00p,Minnesota Timberwolves,88,Los Angeles Clippers,99
Thu Dec 15 2022,8:00p,Miami Heat,111,Houston Rockets,108
Thu Dec 15 2022,8:00p,Milwaukee Bucks,101,Memphis Grizzlies,142
Thu Dec 15 2022,9:00p,New Orleans Pelicans,129,Utah Jazz,132
Thu Dec 15 2022,10:30p,Phoenix Suns,111,Los Angeles Clippers,95
Fri Dec 16 2022,7:00p,Atlanta Hawks,125,Charlotte Hornets,106
Fri Dec 16 2022,7:00p,Sacramento Kings,122,Detroit Pistons,113
Fri Dec 16 2022,7:30p,Orlando Magic,117,Boston Celtics,109
Fri Dec 16 2022,7:30p,Indiana Pacers,112,Cleveland Cavaliers,118
Fri Dec 16 2022,7:30p,Golden State Warriors,106,Philadelphia 76ers,118
Fri Dec 16 2022,7:30p,Brooklyn Nets,119,Toronto Raptors,116
Fri Dec 16 2022,8:00p,New York Knicks,114,Chicago Bulls,91
Fri Dec 16 2022,8:00p,Minnesota Timberwolves,112,Oklahoma City Thunder,110
Fri Dec 16 2022,8:30p,Portland Trail Blazers,110,Dallas Mavericks,130
Fri Dec 16 2022,10:00p,Denver Nuggets,108,Los Angeles Lakers,126
Sat Dec 17 2022,4:00p,Washington Wizards,93,Los Angeles Clippers,102
Sat Dec 17 2022,5:00p,Miami Heat,111,San Antonio Spurs,101
Sat Dec 17 2022,8:00p,Dallas Mavericks,99,Cleveland Cavaliers,100
Sat Dec 17 2022,8:00p,Portland Trail Blazers,107,Houston Rockets,95
Sat Dec 17 2022,8:00p,Utah Jazz,97,Milwaukee Bucks,123
Sat Dec 17 2022,8:00p,Memphis Grizzlies,109,Oklahoma City Thunder,115
Sat Dec 17 2022,9:00p,New Orleans Pelicans,114,Phoenix Suns,118
Sun Dec 18 2022,3:00p,Orlando Magic,95,Boston Celtics,92
Sun Dec 18 2022,5:00p,New York Knicks,109,Indiana Pacers,106
Sun Dec 18 2022,6:00p,Brooklyn Nets,124,Detroit Pistons,121
Sun Dec 18 2022,6:00p,Golden State Warriors,126,Toronto Raptors,110
Sun Dec 18 2022,7:00p,Chicago Bulls,126,Minnesota Timberwolves,150
Sun Dec 18 2022,8:00p,Charlotte Hornets,115,Denver Nuggets,119
Sun Dec 18 2022,9:30p,Washington Wizards,117,Los Angeles Lakers,119
Mon Dec 19 2022,7:00p,Utah Jazz,99,Cleveland Cavaliers,122
Mon Dec 19 2022,7:00p,Toronto Raptors,101,Philadelphia 76ers,104
Mon Dec 19 2022,7:30p,Orlando Magic,125,Atlanta Hawks,126
Mon Dec 19 2022,8:00p,San Antonio Spurs,124,Houston Rockets,105
Mon Dec 19 2022,8:00p,Dallas Mavericks,106,Minnesota Timberwolves,116
Mon Dec 19 2022,8:00p,Milwaukee Bucks,128,New Orleans Pelicans,119
Mon Dec 19 2022,8:00p,Portland Trail Blazers,121,Oklahoma City Thunder,123
Mon Dec 19 2022,9:00p,Los Angeles Lakers,104,Phoenix Suns,130
Mon Dec 19 2022,10:00p,Charlotte Hornets,125,Sacramento Kings,119
Tue Dec 20 2022,7:00p,Utah Jazz,126,Detroit Pistons,111
Tue Dec 20 2022,7:30p,Chicago Bulls,113,Miami Heat,103
Tue Dec 20 2022,7:30p,Golden State Warriors,94,New York Knicks,132
Tue Dec 20 2022,9:00p,Washington Wizards,113,Phoenix Suns,110
Tue Dec 20 2022,10:00p,Memphis Grizzlies,91,Denver Nuggets,105
Wed Dec 21 2022,7:00p,Milwaukee Bucks,106,Cleveland Cavaliers,114
Wed Dec 21 2022,7:00p,Detroit Pistons,93,Philadelphia 76ers,113
Wed Dec 21 2022,7:30p,Chicago Bulls,110,Atlanta Hawks,108
Wed Dec 21 2022,7:30p,Indiana Pacers,117,Boston Celtics,112
Wed Dec 21 2022,7:30p,Golden State Warriors,113,Brooklyn Nets,143
Wed Dec 21 2022,7:30p,Toronto Raptors,113,New York Knicks,106
Wed Dec 21 2022,8:00p,Orlando Magic,116,Houston Rockets,110
Wed Dec 21 2022,8:00p,Dallas Mavericks,104,Minnesota Timberwolves,99
Wed Dec 21 2022,8:00p,Portland Trail Blazers,98,Oklahoma City Thunder,101
Wed Dec 21 2022,10:00p,Los Angeles Lakers,120,Sacramento Kings,134
Wed Dec 21 2022,10:30p,Charlotte Hornets,105,Los Angeles Clippers,126
Thu Dec 22 2022,8:00p,San Antonio Spurs,117,New Orleans Pelicans,126
Thu Dec 22 2022,9:00p,Washington Wizards,112,Utah Jazz,120
Fri Dec 23 2022,7:00p,San Antonio Spurs,113,Orlando Magic,133
Fri Dec 23 2022,7:00p,Los Angeles Clippers,114,Philadelphia 76ers,119
Fri Dec 23 2022,7:30p,Detroit Pistons,105,Atlanta Hawks,130
Fri Dec 23 2022,7:30p,Minnesota Timberwolves,109,Boston Celtics,121
Fri Dec 23 2022,7:30p,Milwaukee Bucks,100,Brooklyn Nets,118
Fri Dec 23 2022,7:30p,Toronto Raptors,118,Cleveland Cavaliers,107
Fri Dec 23 2022,7:30p,Chicago Bulls,118,New York Knicks,117
Fri Dec 23 2022,8:00p,Dallas Mavericks,112,Houston Rockets,106
Fri Dec 23 2022,8:00p,Indiana Pacers,111,Miami Heat,108
Fri Dec 23 2022,8:00p,New Orleans Pelicans,128,Oklahoma City Thunder,125
Fri Dec 23 2022,9:00p,Portland Trail Blazers,107,Denver Nuggets,120
Fri Dec 23 2022,10:00p,Memphis Grizzlies,125,Phoenix Suns,100
Fri Dec 23 2022,10:00p,Washington Wizards,125,Sacramento Kings,111
Fri Dec 23 2022,10:30p,Charlotte Hornets,134,Los Angeles Lakers,130
Sun Dec 25 2022,12:00p,Philadelphia 76ers,119,New York Knicks,112
Sun Dec 25 2022,2:30p,Los Angeles Lakers,115,Dallas Mavericks,124
Sun Dec 25 2022,5:00p,Milwaukee Bucks,118,Boston Celtics,139
Sun Dec 25 2022,8:00p,Memphis Grizzlies,109,Golden State Warriors,123
Sun Dec 25 2022,10:30p,Phoenix Suns,125,Denver Nuggets,128
Mon Dec 26 2022,7:00p,Brooklyn Nets,125,Cleveland Cavaliers,117
Mon Dec 26 2022,7:00p,Los Angeles Clippers,142,Detroit Pistons,131
Mon Dec 26 2022,7:30p,Minnesota Timberwolves,110,Miami Heat,113
Mon Dec 26 2022,8:00p,Houston Rockets,133,Chicago Bulls,118
Mon Dec 26 2022,8:00p,Indiana Pacers,93,New Orleans Pelicans,113
Mon Dec 26 2022,8:00p,Utah Jazz,122,San Antonio Spurs,126
Mon Dec 26 2022,10:00p,Charlotte Hornets,113,Portland Trail Blazers,124
Tue Dec 27 2022,7:00p,Los Angeles Lakers,129,Orlando Magic,110
Tue Dec 27 2022,7:00p,Philadelphia 76ers,111,Washington Wizards,116
Tue Dec 27 2022,7:30p,Houston Rockets,102,Boston Celtics,126
Tue Dec 27 2022,7:30p,Atlanta Hawks,114,Indiana Pacers,129
Tue Dec 27 2022,7:30p,Los Angeles Clippers,124,Toronto Raptors,113
Tue Dec 27 2022,8:00p,Phoenix Suns,125,Memphis Grizzlies,108
Tue Dec 27 2022,8:00p,San Antonio Spurs,114,Oklahoma City Thunder,130
Tue Dec 27 2022,8:30p,New York Knicks,121,Dallas Mavericks,126
Tue Dec 27 2022,10:00p,Charlotte Hornets,105,Golden State Warriors,110
Tue Dec 27 2022,10:00p,Denver Nuggets,113,Sacramento Kings,106
Wed Dec 28 2022,7:00p,Orlando Magic,101,Detroit Pistons,121
Wed Dec 28 2022,7:00p,Phoenix Suns,102,Washington Wizards,127
Wed Dec 28 2022,7:30p,Brooklyn Nets,108,Atlanta Hawks,107
Wed Dec 28 2022,7:30p,Los Angeles Lakers,98,Miami Heat,112
Wed Dec 28 2022,8:00p,Milwaukee Bucks,113,Chicago Bulls,119
Wed Dec 28 2022,8:00p,Minnesota Timberwolves,118,New Orleans Pelicans,119
Wed Dec 28 2022,10:00p,Utah Jazz,107,Golden State Warriors,112
Wed Dec 28 2022,10:00p,Denver Nuggets,126,Sacramento Kings,127
Thu Dec 29 2022,7:00p,Oklahoma City Thunder,113,Charlotte Hornets,121
Thu Dec 29 2022,7:00p,Cleveland Cavaliers,126,Indiana Pacers,135
Thu Dec 29 2022,7:30p,Los Angeles Clippers,110,Boston Celtics,116
Thu Dec 29 2022,7:30p,Memphis Grizzlies,119,Toronto Raptors,106
Thu Dec 29 2022,8:00p,New York Knicks,115,San Antonio Spurs,122
Thu Dec 29 2022,8:30p,Houston Rockets,114,Dallas Mavericks,129
Fri Dec 30 2022,7:00p,Washington Wizards,119,Orlando Magic,100
Fri Dec 30 2022,7:30p,Los Angeles Lakers,130,Atlanta Hawks,121
Fri Dec 30 2022,7:30p,Phoenix Suns,104,Toronto Raptors,113
Fri Dec 30 2022,8:00p,Detroit Pistons,118,Chicago Bulls,132
Fri Dec 30 2022,8:00p,Minnesota Timberwolves,114,Milwaukee Bucks,123
Fri Dec 30 2022,8:30p,Philadelphia 76ers,116,New Orleans Pelicans,127
Fri Dec 30 2022,9:00p,Miami Heat,119,Denver Nuggets,124
Fri Dec 30 2022,10:00p,Portland Trail Blazers,112,Golden State Warriors,118
Fri Dec 30 2022,10:00p,Utah Jazz,125,Sacramento Kings,126
Sat Dec 31 2022,3:00p,Los Angeles Clippers,130,Indiana Pacers,131
Sat Dec 31 2022,7:00p,Cleveland Cavaliers,103,Chicago Bulls,102
Sat Dec 31 2022,7:00p,Brooklyn Nets,123,Charlotte Hornets,106
Sat Dec 31 2022,7:00p,New York Knicks,108,Houston Rockets,88
Sat Dec 31 2022,7:00p,Dallas Mavericks,126,San Antonio Spurs,125
Sat Dec 31 2022,8:00p,New Orleans Pelicans,101,Memphis Grizzlies,116
Sat Dec 31 2022,8:00p,Detroit Pistons,116,Minnesota Timberwolves,104
Sat Dec 31 2022,8:00p,Philadelphia 76ers,115,Oklahoma City Thunder,96
Sat Dec 31 2022,9:00p,Miami Heat,126,Utah Jazz,123
Sun Jan 1 2023,8:00p,Boston Celtics,111,Denver Nuggets,123
Sun Jan 1 2023,8:00p,Sacramento Kings,108,Memphis Grizzlies,118
Sun Jan 1 2023,8:00p,Washington Wizards,118,Milwaukee Bucks,95
Mon Jan 2 2023,3:00p,Phoenix Suns,83,New York Knicks,102
Mon Jan 2 2023,7:00p,Los Angeles Lakers,121,Charlotte Hornets,115
Mon Jan 2 2023,7:00p,Chicago Bulls,134,Cleveland Cavaliers,145
Mon Jan 2 2023,7:00p,Toronto Raptors,114,Indiana Pacers,122
Mon Jan 2 2023,7:00p,New Orleans Pelicans,111,Philadelphia 76ers,120
Mon Jan 2 2023,7:30p,San Antonio Spurs,103,Brooklyn Nets,139
Mon Jan 2 2023,8:00p,Dallas Mavericks,111,Houston Rockets,106
Mon Jan 2 2023,8:00p,Denver Nuggets,111,Minnesota Timberwolves,124
Mon Jan 2 2023,10:00p,Atlanta Hawks,141,Golden State Warriors,143
Mon Jan 2 2023,10:00p,Detroit Pistons,106,Portland Trail Blazers,135
Mon Jan 2 2023,10:30p,Miami Heat,110,Los Angeles Clippers,100
Tue Jan 3 2023,8:00p,Washington Wizards,113,Milwaukee Bucks,123
Tue Jan 3 2023,8:00p,Boston Celtics,117,Oklahoma City Thunder,150
Tue Jan 3 2023,9:00p,Sacramento Kings,117,Utah Jazz,115
Wed Jan 4 2023,7:00p,Memphis Grizzlies,131,Charlotte Hornets,107
Wed Jan 4 2023,7:00p,Phoenix Suns,88,Cleveland Cavaliers,90
Wed Jan 4 2023,7:00p,Oklahoma City Thunder,115,Orlando Magic,126
Wed Jan 4 2023,7:00p,Indiana Pacers,126,Philadelphia 76ers,129
Wed Jan 4 2023,7:30p,San Antonio Spurs,114,New York Knicks,117
Wed Jan 4 2023,7:30p,Milwaukee Bucks,104,Toronto Raptors,101
Wed Jan 4 2023,8:00p,Brooklyn Nets,112,Chicago Bulls,121
Wed Jan 4 2023,8:00p,Portland Trail Blazers,106,Minnesota Timberwolves,113
Wed Jan 4 2023,8:00p,Houston Rockets,108,New Orleans Pelicans,119
Wed Jan 4 2023,10:00p,Detroit Pistons,122,Golden State Warriors,119
Wed Jan 4 2023,10:00p,Miami Heat,109,Los Angeles Lakers,112
Wed Jan 4 2023,10:00p,Atlanta Hawks,120,Sacramento Kings,117
Thu Jan 5 2023,7:00p,Memphis Grizzlies,123,Orlando Magic,115
Thu Jan 5 2023,7:30p,Boston Celtics,124,Dallas Mavericks,95
Thu Jan 5 2023,8:00p,Utah Jazz,131,Houston Rockets,114
Thu Jan 5 2023,10:00p,Los Angeles Clippers,91,Denver Nuggets,122
Fri Jan 6 2023,7:00p,Portland Trail Blazers,99,Indiana Pacers,108
Fri Jan 6 2023,7:00p,Chicago Bulls,126,Philadelphia 76ers,112
Fri Jan 6 2023,7:30p,Brooklyn Nets,108,New Orleans Pelicans,102
Fri Jan 6 2023,7:30p,New York Knicks,112,Toronto Raptors,108
Fri Jan 6 2023,8:00p,Charlotte Hornets,138,Milwaukee Bucks,109
Fri Jan 6 2023,8:00p,Washington Wizards,110,Oklahoma City Thunder,127
Fri Jan 6 2023,8:00p,Detroit Pistons,109,San Antonio Spurs,121
Fri Jan 6 2023,9:00p,Cleveland Cavaliers,108,Denver Nuggets,121
Fri Jan 6 2023,9:00p,Los Angeles Clippers,115,Minnesota Timberwolves,128
Fri Jan 6 2023,10:00p,Miami Heat,104,Phoenix Suns,96
Fri Jan 6 2023,10:30p,Atlanta Hawks,114,Los Angeles Lakers,130
Sat Jan 7 2023,6:00p,Boston Celtics,121,San Antonio Spurs,116
Sat Jan 7 2023,8:00p,Utah Jazz,118,Chicago Bulls,126
Sat Jan 7 2023,8:00p,New Orleans Pelicans,117,Dallas Mavericks,127
Sat Jan 7 2023,8:30p,Orlando Magic,115,Golden State Warriors,101
Sat Jan 7 2023,10:00p,Los Angeles Lakers,136,Sacramento Kings,134
Sun Jan 8 2023,3:00p,Philadelphia 76ers,123,Detroit Pistons,111
Sun Jan 8 2023,3:30p,Portland Trail Blazers,105,Toronto Raptors,117
Sun Jan 8 2023,5:00p,Charlotte Hornets,111,Indiana Pacers,116
Sun Jan 8 2023,6:00p,Utah Jazz,118,Memphis Grizzlies,123
Sun Jan 8 2023,6:00p,Brooklyn Nets,102,Miami Heat,101
Sun Jan 8 2023,7:00p,Minnesota Timberwolves,104,Houston Rockets,96
Sun Jan 8 2023,7:00p,Dallas Mavericks,109,Oklahoma City Thunder,120
Sun Jan 8 2023,8:00p,Cleveland Cavaliers,112,Phoenix Suns,98
Sun Jan 8 2023,9:00p,Atlanta Hawks,112,Los Angeles Clippers,108
Mon Jan 9 2023,7:00p,New Orleans Pelicans,132,Washington Wizards,112
Mon Jan 9 2023,7:30p,Chicago Bulls,99,Boston Celtics,107
Mon Jan 9 2023,7:30p,Milwaukee Bucks,111,New York Knicks,107
Mon Jan 9 2023,8:00p,San Antonio Spurs,113,Memphis Grizzlies,121
Mon Jan 9 2023,9:00p,Los Angeles Lakers,109,Denver Nuggets,122
Mon Jan 9 2023,10:00p,Orlando Magic,111,Sacramento Kings,136
Tue Jan 10 2023,7:00p,Detroit Pistons,116,Philadelphia 76ers,147
Tue Jan 10 2023,7:30p,Oklahoma City Thunder,111,Miami Heat,112
Tue Jan 10 2023,7:30p,Charlotte Hornets,120,Toronto Raptors,132
Tue Jan 10 2023,9:00p,Cleveland Cavaliers,114,Utah Jazz,116
Tue Jan 10 2023,10:00p,Phoenix Suns,125,Golden State Warriors,113
Tue Jan 10 2023,10:00p,Orlando Magic,109,Portland Trail Blazers,106
Tue Jan 10 2023,10:30p,Dallas Mavericks,101,Los Angeles Clippers,113
Wed Jan 11 2023,7:00p,Minnesota Timberwolves,118,Detroit Pistons,135
Wed Jan 11 2023,7:00p,Chicago Bulls,97,Washington Wizards,100
Wed Jan 11 2023,7:30p,Milwaukee Bucks,114,Atlanta Hawks,105
Wed Jan 11 2023,7:30p,New Orleans Pelicans,114,Boston Celtics,125
Wed Jan 11 2023,7:30p,Indiana Pacers,113,New York Knicks,119
Wed Jan 11 2023,8:00p,San Antonio Spurs,129,Memphis Grizzlies,135
Wed Jan 11 2023,10:00p,Phoenix Suns,97,Denver Nuggets,126
Wed Jan 11 2023,10:00p,Houston Rockets,115,Sacramento Kings,135
Thu Jan 12 2023,7:00p,Oklahoma City Thunder,133,Philadelphia 76ers,114
Thu Jan 12 2023,7:30p,Boston Celtics,109,Brooklyn Nets,98
Thu Jan 12 2023,7:30p,Milwaukee Bucks,102,Miami Heat,108
Thu Jan 12 2023,7:30p,Charlotte Hornets,114,Toronto Raptors,124
Thu Jan 12 2023,10:00p,Dallas Mavericks,119,Los Angeles Lakers,115
Thu Jan 12 2023,10:00p,Cleveland Cavaliers,119,Portland Trail Blazers,113
Fri Jan 13 2023,7:00p,New Orleans Pelicans,116,Detroit Pistons,110
Fri Jan 13 2023,7:00p,Atlanta Hawks,113,Indiana Pacers,111
Fri Jan 13 2023,7:00p,New York Knicks,112,Washington Wizards,108
Fri Jan 13 2023,7:30p,Golden State Warriors,144,San Antonio Spurs,113
Fri Jan 13 2023,8:00p,Oklahoma City Thunder,124,Chicago Bulls,110
Fri Jan 13 2023,8:00p,Phoenix Suns,116,Minnesota Timberwolves,121
Fri Jan 13 2023,9:00p,Orlando Magic,108,Utah Jazz,112
Fri Jan 13 2023,10:00p,Denver Nuggets,115,Los Angeles Clippers,103
Fri Jan 13 2023,10:00p,Houston Rockets,114,Sacramento Kings,139
Sat Jan 14 2023,1:00p,Milwaukee Bucks,95,Miami Heat,111
Sat Jan 14 2023,7:00p,Boston Celtics,122,Charlotte Hornets,106
Sat Jan 14 2023,7:00p,Memphis Grizzlies,130,Indiana Pacers,112
Sat Jan 14 2023,7:30p,Atlanta Hawks,114,Toronto Raptors,103
Sat Jan 14 2023,8:00p,Cleveland Cavaliers,102,Minnesota Timberwolves,110
Sat Jan 14 2023,9:00p,Philadelphia 76ers,118,Utah Jazz,117
Sat Jan 14 2023,10:00p,Dallas Mavericks,119,Portland Trail Blazers,136
Sun Jan 15 2023,1:00p,New York Knicks,117,Detroit Pistons,104
Sun Jan 15 2023,3:00p,Houston Rockets,100,Los Angeles Clippers,121
Sun Jan 15 2023,3:30p,Golden State Warriors,118,Chicago Bulls,132
Sun Jan 15 2023,6:00p,Oklahoma City Thunder,112,Brooklyn Nets,102
Sun Jan 15 2023,7:00p,Sacramento Kings,132,San Antonio Spurs,119
Sun Jan 15 2023,8:00p,Orlando Magic,116,Denver Nuggets,119
Sun Jan 15 2023,9:00p,Dallas Mavericks,123,Portland Trail Blazers,140
Sun Jan 15 2023,9:30p,Philadelphia 76ers,113,Los Angeles Lakers,112
Mon Jan 16 2023,1:00p,Boston Celtics,130,Charlotte Hornets,118
Mon Jan 16 2023,2:30p,Indiana Pacers,119,Milwaukee Bucks,132
Mon Jan 16 2023,3:00p,New Orleans Pelicans,103,Cleveland Cavaliers,113
